Borough,Neighborhood,Season,Day_of_Week,Time_Bucket,Avg_Complaints_Per_Week,Std_Complaints,Num_Weeks
BROOKLYN,Borough Park,Summer,6,night,15.924050632911392,7.647309149509561,79
BROOKLYN,Borough Park,Summer,6,overnight,4.3896103896103895,3.317243006171827,77
BROOKLYN,Borough Park,Winter,0,afternoon,4.468354430379747,2.4170093994172115,79
BROOKLYN,Borough Park,Winter,0,evening,4.674698795180723,2.3741927189480316,83
BROOKLYN,Borough Park,Winter,0,morning,3.54320987654321,1.8374532831887824,81
BROOKLYN,Borough Park,Winter,0,night,7.369047619047619,4.115149097431422,84
BROOKLYN,Borough Park,Winter,0,overnight,2.4705882352941178,1.6703792422662143,68
BROOKLYN,Borough Park,Winter,1,afternoon,3.6666666666666665,1.8907670401189038,81
BROOKLYN,Borough Park,Winter,1,evening,4.936708860759493,2.8525372068941275,79
BROOKLYN,Borough Park,Winter,1,morning,3.4375,2.011635457827753,80
BROOKLYN,Borough Park,Winter,1,night,6.785714285714286,3.509269750595423,84
BROOKLYN,Borough Park,Winter,1,overnight,2.343283582089552,1.5911901283075316,67
BROOKLYN,Borough Park,Winter,2,afternoon,3.6547619047619047,2.002973979337915,84
BROOKLYN,Borough Park,Winter,2,evening,4.9523809523809526,3.623566644429321,84
BROOKLYN,Borough Park,Winter,2,morning,3.576923076923077,2.0418938927698154,78
BROOKLYN,Borough Park,Winter,2,night,7.0588235294117645,3.9320203857209957,85
BROOKLYN,Borough Park,Winter,2,overnight,2.7205882352941178,3.4591241589920148,68
BROOKLYN,Borough Park,Winter,3,afternoon,4.059523809523809,2.3457276748862985,84
BROOKLYN,Borough Park,Winter,3,evening,5.011494252873563,2.9234188844234748,87
BROOKLYN,Borough Park,Winter,3,morning,4.036585365853658,2.3277452766292144,82
BROOKLYN,Borough Park,Winter,3,night,8.282352941176471,6.999339704752227,85
BROOKLYN,Borough Park,Winter,3,overnight,2.338235294117647,1.388764017408705,68
BROOKLYN,Borough Park,Winter,4,afternoon,4.337349397590361,2.5864426480311735,83
BROOKLYN,Borough Park,Winter,4,evening,4.345238095238095,2.002973979337915,84
BROOKLYN,Borough Park,Winter,4,morning,3.268292682926829,1.6633209417470944,82
BROOKLYN,Borough Park,Winter,4,night,8.873563218390805,5.444870847980649,87
BROOKLYN,Borough Park,Winter,4,overnight,2.3552631578947367,1.6305741104974532,76
BROOKLYN,Borough Park,Winter,5,afternoon,4.621951219512195,2.848609120872327,82
BROOKLYN,Borough Park,Winter,5,evening,5.892857142857143,3.2376469856119803,84
BROOKLYN,Borough Park,Winter,5,morning,3.675,2.0792829825492696,80
BROOKLYN,Borough Park,Winter,5,night,11.235294117647058,4.941676645352962,85
BROOKLYN,Borough Park,Winter,5,overnight,3.054054054054054,2.5314021881427746,74
BROOKLYN,Borough Park,Winter,6,afternoon,5.807228915662651,3.354857531507808,83
BROOKLYN,Borough Park,Winter,6,evening,4.771084337349397,2.8810791558991515,83
BROOKLYN,Borough Park,Winter,6,morning,4.580246913580247,2.7561939224720025,81
BROOKLYN,Borough Park,Winter,6,night,10.785714285714286,5.003785142140811,84
BROOKLYN,Borough Park,Winter,6,overnight,3.8292682926829267,2.3402272657854075,82
BROOKLYN,Bushwick and Williamsburg,Fall,0,afternoon,9.538461538461538,5.143883791410966,78
BROOKLYN,Bushwick and Williamsburg,Fall,0,evening,12.717948717948717,7.608773875825191,78
BROOKLYN,Bushwick and Williamsburg,Fall,0,morning,5.597402597402597,3.1299055823145356,77
BROOKLYN,Bushwick and Williamsburg,Fall,0,night,21.192307692307693,13.085193071646964,78
BROOKLYN,Bushwick and Williamsburg,Fall,0,overnight,5.053333333333334,3.7122635818191707,75
BROOKLYN,Bushwick and Williamsburg,Fall,1,afternoon,9.525641025641026,4.91148761809603,78
BROOKLYN,Bushwick and Williamsburg,Fall,1,evening,12.384615384615385,5.56480304835966,78
BROOKLYN,Bushwick and Williamsburg,Fall,1,morning,5.4743589743589745,2.7194554409730447,78
BROOKLYN,Bushwick and Williamsburg,Fall,1,night,17.307692307692307,7.180977201358709,78
BROOKLYN,Bushwick and Williamsburg,Fall,1,overnight,3.776315789473684,2.441850032034598,76
BROOKLYN,Bushwick and Williamsburg,Fall,2,afternoon,8.41025641025641,4.091282774215777,78
BROOKLYN,Bushwick and Williamsburg,Fall,2,evening,13.051282051282051,7.241470461093827,78
BROOKLYN,Bushwick and Williamsburg,Fall,2,morning,5.571428571428571,2.6578016807948805,77
BROOKLYN,Bushwick and Williamsburg,Fall,2,night,19.94871794871795,9.167839660971609,78
BROOKLYN,Bushwick and Williamsburg,Fall,2,overnight,3.9864864864864864,2.4410487485844214,74
BROOKLYN,Bushwick and Williamsburg,Fall,3,afternoon,8.871794871794872,3.6408896242645503,78
BROOKLYN,Bushwick and Williamsburg,Fall,3,evening,13.717948717948717,6.48253885629003,78
BROOKLYN,Bushwick and Williamsburg,Fall,3,morning,6.285714285714286,3.22350390780111,77
BROOKLYN,Bushwick and Williamsburg,Fall,3,night,22.166666666666668,8.707985090077056,78
BROOKLYN,Bushwick and Williamsburg,Fall,3,overnight,4.373333333333333,2.0780274777293486,75
BROOKLYN,Bushwick and Williamsburg,Fall,4,afternoon,10.064102564102564,4.545126528291061,78
BROOKLYN,Bushwick and Williamsburg,Fall,4,evening,21.397435897435898,10.008230046550121,78
BROOKLYN,Bushwick and Williamsburg,Fall,4,morning,6.311688311688312,3.3176550860499594,77
BROOKLYN,Bushwick and Williamsburg,Fall,4,night,38.80769230769231,16.240927691105963,78
BROOKLYN,Bushwick and Williamsburg,Fall,4,overnight,5.269230769230769,3.8025045639737183,78
BROOKLYN,Bushwick and Williamsburg,Fall,5,afternoon,16.243589743589745,7.925277491042396,78
BROOKLYN,Bushwick and Williamsburg,Fall,5,evening,29.96153846153846,16.641711253550625,78
BROOKLYN,Bushwick and Williamsburg,Fall,5,morning,9.756410256410257,7.041963084910633,78
BROOKLYN,Bushwick and Williamsburg,Fall,5,night,66.61538461538461,26.44535201801336,78
BROOKLYN,Bushwick and Williamsburg,Fall,5,overnight,16.923076923076923,8.624593693827922,78
BROOKLYN,Bushwick and Williamsburg,Fall,6,afternoon,14.91025641025641,6.851269476519912,78
BROOKLYN,Bushwick and Williamsburg,Fall,6,evening,20.897435897435898,12.267145164334302,78
BROOKLYN,Bushwick and Williamsburg,Fall,6,morning,8.987179487179487,4.358879844619888,78
BROOKLYN,Bushwick and Williamsburg,Fall,6,night,57.14102564102564,24.13260141141959,78
BROOKLYN,Bushwick and Williamsburg,Fall,6,overnight,25.615384615384617,14.528280320496608,78
BROOKLYN,Bushwick and Williamsburg,Spring,0,afternoon,10.978021978021978,5.902876929426536,91
BROOKLYN,Bushwick and Williamsburg,Spring,0,evening,15.31868131868132,11.708381727899154,91
BROOKLYN,Bushwick and Williamsburg,Spring,0,morning,5.967032967032967,2.8341196926443373,91
BROOKLYN,Bushwick and Williamsburg,Spring,0,night,21.54945054945055,17.20094554007213,91
BROOKLYN,Bushwick and Williamsburg,Spring,0,overnight,4.840909090909091,4.02830891656446,88
BROOKLYN,Bushwick and Williamsburg,Spring,1,afternoon,11.477777777777778,5.943985304354061,90
BROOKLYN,Bushwick and Williamsburg,Spring,1,evening,15.945054945054945,7.458570964352409,91
BROOKLYN,Bushwick and Williamsburg,Spring,1,morning,5.9222222222222225,3.002724522297042,90
BROOKLYN,Bushwick and Williamsburg,Spring,1,night,18.78021978021978,9.135768772373295,91
BROOKLYN,Bushwick and Williamsburg,Spring,1,overnight,4.0602409638554215,2.898062420805816,83
BROOKLYN,Bushwick and Williamsburg,Spring,2,afternoon,9.43956043956044,5.132053501082502,91
BROOKLYN,Bushwick and Williamsburg,Spring,2,evening,13.076923076923077,7.316998123442532,91
BROOKLYN,Bushwick and Williamsburg,Spring,2,morning,5.877777777777778,2.6471429490601848,90
BROOKLYN,Bushwick and Williamsburg,Spring,2,night,18.10989010989011,7.7236297590224146,91
BROOKLYN,Bushwick and Williamsburg,Spring,2,overnight,4.2727272727272725,2.769817923088762,88
BROOKLYN,Bushwick and Williamsburg,Spring,3,afternoon,10.044444444444444,7.291539057203328,90
BROOKLYN,Bushwick and Williamsburg,Spring,3,evening,16.0,9.534090224268612,90
BROOKLYN,Bushwick and Williamsburg,Spring,3,morning,6.144444444444445,3.4267982603450147,90
BROOKLYN,Bushwick and Williamsburg,Spring,3,night,22.08888888888889,10.071256735616796,90
BROOKLYN,Bushwick and Williamsburg,Spring,3,overnight,4.2555555555555555,3.31004976747647,90
BROOKLYN,Bushwick and Williamsburg,Spring,4,afternoon,12.71111111111111,8.327893355484601,90
BROOKLYN,Bushwick and Williamsburg,Spring,4,evening,19.3,11.254412368169609,90
BROOKLYN,Bushwick and Williamsburg,Spring,4,morning,6.797752808988764,3.6187007188696474,89
BROOKLYN,Bushwick and Williamsburg,Spring,4,night,30.692307692307693,12.971500647952379,91
BROOKLYN,Bushwick and Williamsburg,Spring,4,overnight,5.191011235955056,3.4241004276318594,89
BROOKLYN,Bushwick and Williamsburg,Spring,5,afternoon,17.544444444444444,9.140797682487005,90
BROOKLYN,Bushwick and Williamsburg,Spring,5,evening,24.77777777777778,15.467092852193558,90
BROOKLYN,Bushwick and Williamsburg,Spring,5,morning,8.144444444444444,4.101414146669034,90
BROOKLYN,Bushwick and Williamsburg,Spring,5,night,50.3,22.244024573208044,90
BROOKLYN,Bushwick and Williamsburg,Spring,5,overnight,12.655555555555555,6.411298157932807,90
BROOKLYN,Bushwick and Williamsburg,Spring,6,afternoon,15.901098901098901,8.181354064857132,91
BROOKLYN,Bushwick and Williamsburg,Spring,6,evening,21.505494505494507,15.37557487732744,91
BROOKLYN,Bushwick and Williamsburg,Spring,6,morning,9.175824175824175,5.231514347561551,91
BROOKLYN,Bushwick and Williamsburg,Spring,6,night,48.285714285714285,24.054237655896497,91
BROOKLYN,Bushwick and Williamsburg,Spring,6,overnight,18.36263736263736,8.417595966540677,91
BROOKLYN,Bushwick and Williamsburg,Summer,0,afternoon,8.291139240506329,4.221896216139223,79
BROOKLYN,Bushwick and Williamsburg,Summer,0,evening,14.987341772151899,6.824716901963822,79
BROOKLYN,Bushwick and Williamsburg,Summer,0,morning,4.802631578947368,2.5561415549853272,76
BROOKLYN,Bushwick and Williamsburg,Summer,0,night,27.873417721518987,17.575746027575494,79
BROOKLYN,Bushwick and Williamsburg,Summer,0,overnight,5.753246753246753,6.083099634396587,77
BROOKLYN,Bushwick and Williamsburg,Summer,1,afternoon,7.6075949367088604,3.51340919073092,79
BROOKLYN,Bushwick and Williamsburg,Summer,1,evening,14.177215189873417,7.372435657909993,79
BROOKLYN,Bushwick and Williamsburg,Summer,1,morning,4.858974358974359,2.2373706679554695,78
BROOKLYN,Bushwick and Williamsburg,Summer,1,night,21.632911392405063,10.794320937050557,79
BROOKLYN,Bushwick and Williamsburg,Summer,1,overnight,3.96,2.5332384998845443,75
BROOKLYN,Bushwick and Williamsburg,Summer,2,afternoon,7.987341772151899,4.155606873160448,79
BROOKLYN,Bushwick and Williamsburg,Summer,2,evening,15.810126582278482,8.232325199413571,79
BROOKLYN,Bushwick and Williamsburg,Summer,2,morning,4.166666666666667,2.3210872209906044,78
BROOKLYN,Bushwick and Williamsburg,Summer,2,night,22.443037974683545,10.680376008269867,79
BROOKLYN,Bushwick and Williamsburg,Summer,2,overnight,3.986666666666667,2.733640940722243,75
BROOKLYN,Bushwick and Williamsburg,Summer,3,afternoon,7.936708860759493,4.873638592684111,79
BROOKLYN,Bushwick and Williamsburg,Summer,3,evening,16.455696202531644,9.792458464467375,79
BROOKLYN,Bushwick and Williamsburg,Summer,3,morning,5.493670886075949,2.688405388203386,79
BROOKLYN,Bushwick and Williamsburg,Summer,3,night,25.82278481012658,13.286545627419867,79
BROOKLYN,Bushwick and Williamsburg,Summer,3,overnight,4.246753246753247,2.3291959543101663,77
BROOKLYN,Bushwick and Williamsburg,Summer,4,afternoon,8.74025974025974,5.237523011889146,77
BROOKLYN,Bushwick and Williamsburg,Summer,4,evening,20.256410256410255,9.45589336942414,78
BROOKLYN,Bushwick and Williamsburg,Summer,4,morning,4.794871794871795,2.688885127725473,78
BROOKLYN,Bushwick and Williamsburg,Summer,4,night,42.217948717948715,15.322208172129214,78
BROOKLYN,Bushwick and Williamsburg,Summer,4,overnight,5.8108108108108105,3.4509306891404505,74
BROOKLYN,Bushwick and Williamsburg,Summer,5,afternoon,17.89873417721519,7.277635106002817,79
BROOKLYN,Bushwick and Williamsburg,Summer,5,evening,36.18987341772152,13.739402395624772,79
BROOKLYN,Bushwick and Williamsburg,Summer,5,morning,7.620253164556962,3.64552341382236,79
BROOKLYN,Bushwick and Williamsburg,Summer,5,night,76.16455696202532,21.342404149141757,79
BROOKLYN,Bushwick and Williamsburg,Summer,5,overnight,16.59493670886076,6.982613916817074,79
BROOKLYN,Bushwick and Williamsburg,Summer,6,afternoon,18.40506329113924,10.527764254021392,79
BROOKLYN,Bushwick and Williamsburg,Summer,6,evening,33.29113924050633,15.92462365109711,79
BROOKLYN,Bushwick and Williamsburg,Summer,6,morning,7.949367088607595,4.3231598551001,79
BROOKLYN,Bushwick and Williamsburg,Summer,6,night,70.51898734177215,25.596905241371182,79
BROOKLYN,Bushwick and Williamsburg,Summer,6,overnight,23.088607594936708,11.004882218894323,79
BROOKLYN,Bushwick and Williamsburg,Winter,0,afternoon,7.2023809523809526,4.121000468960782,84
BROOKLYN,Bushwick and Williamsburg,Winter,0,evening,7.821428571428571,4.539414309351475,84
BROOKLYN,Bushwick and Williamsburg,Winter,0,morning,4.901234567901234,2.6438841610006523,81
BROOKLYN,Bushwick and Williamsburg,Winter,0,night,12.095238095238095,5.467580349879338,84
BROOKLYN,Bushwick and Williamsburg,Winter,0,overnight,4.097560975609756,3.0696030872932125,82
BROOKLYN,Bushwick and Williamsburg,Winter,1,afternoon,5.988095238095238,3.605531385126702,84
BROOKLYN,Bushwick and Williamsburg,Winter,1,evening,8.107142857142858,4.874368311604825,84
BROOKLYN,Bushwick and Williamsburg,Winter,1,morning,4.927710843373494,2.7398732947832367,83
BROOKLYN,Bushwick and Williamsburg,Winter,1,night,11.321428571428571,4.754606426608297,84
BROOKLYN,Bushwick and Williamsburg,Winter,1,overnight,3.4074074074074074,2.3493497918454893,81
BROOKLYN,Bushwick and Williamsburg,Winter,2,afternoon,6.588235294117647,3.519652707593866,85
BROOKLYN,Bushwick and Williamsburg,Winter,2,evening,8.117647058823529,3.636494140769972,85
BROOKLYN,Bushwick and Williamsburg,Winter,2,morning,4.666666666666667,3.074705719421645,84
BROOKLYN,Bushwick and Williamsburg,Winter,2,night,13.117647058823529,6.24959382433672,85
BROOKLYN,Bushwick and Williamsburg,Winter,2,overnight,4.512820512820513,4.356644692920571,78
BROOKLYN,Bushwick and Williamsburg,Winter,3,afternoon,6.895348837209302,3.3921330085167973,86
BROOKLYN,Bushwick and Williamsburg,Winter,3,evening,7.604651162790698,3.776955106548262,86
BROOKLYN,Bushwick and Williamsburg,Winter,3,morning,4.72093023255814,1.9861352527292955,86
BROOKLYN,Bushwick and Williamsburg,Winter,3,night,13.689655172413794,4.830403577023416,87
BROOKLYN,Bushwick and Williamsburg,Winter,3,overnight,4.186046511627907,3.43172612340299,86
BROOKLYN,Bushwick and Williamsburg,Winter,4,afternoon,6.781609195402299,3.279340856048212,87
BROOKLYN,Bushwick and Williamsburg,Winter,4,evening,9.563218390804598,4.481748904439932,87
BROOKLYN,Bushwick and Williamsburg,Winter,4,morning,5.651162790697675,2.7813134512966875,86
BROOKLYN,Bushwick and Williamsburg,Winter,4,night,19.632183908045977,6.054241147556092,87
BROOKLYN,Bushwick and Williamsburg,Winter,4,overnight,5.034883720930233,3.663645482523415,86
BROOKLYN,Bushwick and Williamsburg,Winter,5,afternoon,9.8,5.181928304442367,85
BROOKLYN,Bushwick and Williamsburg,Winter,5,evening,10.929411764705883,4.548124247826731,85
BROOKLYN,Bushwick and Williamsburg,Winter,5,morning,7.141176470588236,4.024191551983929,85
BROOKLYN,Bushwick and Williamsburg,Winter,5,night,29.105882352941176,9.847677426697125,85
BROOKLYN,Bushwick and Williamsburg,Winter,5,overnight,10.364705882352942,6.684821219291774,85
BROOKLYN,Bushwick and Williamsburg,Winter,6,afternoon,9.023809523809524,5.483768360640446,84
BROOKLYN,Bushwick and Williamsburg,Winter,6,evening,9.397590361445783,4.1258842630521135,83
BROOKLYN,Bushwick and Williamsburg,Winter,6,morning,6.690476190476191,4.398729801533183,84
BROOKLYN,Bushwick and Williamsburg,Winter,6,night,24.964285714285715,8.881341519978402,84
BROOKLYN,Bushwick and Williamsburg,Winter,6,overnight,11.869047619047619,6.001565582703253,84
BROOKLYN,Canarsie and Flatlands,Fall,0,afternoon,3.8805970149253732,2.760777163637747,67
BROOKLYN,Canarsie and Flatlands,Fall,0,evening,4.786666666666667,4.214817277733957,75
BROOKLYN,Canarsie and Flatlands,Fall,0,morning,2.2830188679245285,1.306453780432506,53
BROOKLYN,Canarsie and Flatlands,Fall,0,night,7.51948051948052,10.139306513203676,77
BROOKLYN,Canarsie and Flatlands,Fall,0,overnight,4.0,5.930633506894811,59
BROOKLYN,Canarsie and Flatlands,Fall,1,afternoon,2.796875,1.524193125079523,64
BROOKLYN,Canarsie and Flatlands,Fall,1,evening,4.175675675675675,2.967209417784539,74
BROOKLYN,Canarsie and Flatlands,Fall,1,morning,2.4516129032258065,1.4785617663391535,62
BROOKLYN,Canarsie and Flatlands,Fall,1,night,4.697368421052632,4.156985243633836,76
BROOKLYN,Canarsie and Flatlands,Fall,1,overnight,2.210526315789474,1.729335567135366,57
BROOKLYN,Canarsie and Flatlands,Fall,2,afternoon,3.2222222222222223,2.425964686366685,63
BROOKLYN,Canarsie and Flatlands,Fall,2,evening,3.9078947368421053,2.461314724987155,76
BROOKLYN,Canarsie and Flatlands,Fall,2,morning,2.507936507936508,1.6448650878397475,63
BROOKLYN,Canarsie and Flatlands,Fall,2,night,4.75,3.1246333118196983,76
BROOKLYN,Canarsie and Flatlands,Fall,2,overnight,1.9411764705882353,1.6662744636569615,51
BROOKLYN,Canarsie and Flatlands,Fall,3,afternoon,3.014925373134328,2.7879205746774933,67
BROOKLYN,Canarsie and Flatlands,Fall,3,evening,3.835616438356164,3.175486395945846,73
BROOKLYN,Canarsie and Flatlands,Fall,3,morning,2.15625,1.4498905267924678,64
BROOKLYN,Canarsie and Flatlands,Fall,3,night,5.746666666666667,5.133602426549398,75
BROOKLYN,Canarsie and Flatlands,Fall,3,overnight,2.142857142857143,1.7119800162492742,63
BROOKLYN,Canarsie and Flatlands,Fall,4,afternoon,2.925373134328358,1.7607972784028652,67
BROOKLYN,Canarsie and Flatlands,Fall,4,evening,5.148648648648648,3.579555464986673,74
BROOKLYN,Canarsie and Flatlands,Fall,4,morning,2.6271186440677967,1.4251231656965744,59
BROOKLYN,Canarsie and Flatlands,Fall,4,night,8.23076923076923,5.536005116268648,78
BROOKLYN,Canarsie and Flatlands,Fall,4,overnight,2.5483870967741935,2.0218269562804463,62
BROOKLYN,Canarsie and Flatlands,Fall,5,afternoon,4.921052631578948,3.0188879095664207,76
BROOKLYN,Canarsie and Flatlands,Fall,5,evening,8.337662337662337,5.761967841874834,77
BROOKLYN,Canarsie and Flatlands,Fall,5,morning,2.953846153846154,2.1464415991266894,65
BROOKLYN,Canarsie and Flatlands,Fall,5,night,16.615384615384617,11.475813944740725,78
BROOKLYN,Canarsie and Flatlands,Fall,5,overnight,4.876712328767123,3.782067356029019,73
BROOKLYN,Canarsie and Flatlands,Fall,6,afternoon,5.297297297297297,3.191296939643645,74
BROOKLYN,Canarsie and Flatlands,Fall,6,evening,7.078947368421052,5.145258420189049,76
BROOKLYN,Canarsie and Flatlands,Fall,6,morning,2.7222222222222223,1.7459992273865503,72
BROOKLYN,Canarsie and Flatlands,Fall,6,night,18.233766233766232,14.601636627713766,77
BROOKLYN,Canarsie and Flatlands,Fall,6,overnight,7.054794520547945,4.821509707546959,73
BROOKLYN,Canarsie and Flatlands,Spring,0,afternoon,3.551282051282051,2.566757699558937,78
BROOKLYN,Canarsie and Flatlands,Spring,0,evening,4.8625,4.700508321555516,80
BROOKLYN,Canarsie and Flatlands,Spring,0,morning,2.5285714285714285,1.6216061868588187,70
